,0
2998,54
2999,56
3000,54
3001,56
3002,54
3003,56
3004,55
3005,56
3006,55
3007,56
3008,55
3009,56
3010,55
3011,56
3012,55
3013,56
3014,55
3015,56
3016,55
3017,56
3018,55
3019,56
3020,55
3021,56
3022,55
3023,56
3024,56
3025,56
3026,56
3027,56
3028,56
3029,56
3030,56
3031,56
3032,56
3033,56
3034,56
3035,56
3036,56
3037,56
3038,56
3039,56
3040,56
3041,56
3042,56
3043,56
3044,56
3045,56
3046,56
3047,56
3048,56
3049,56
3050,56
3051,56
3052,56
3053,56
3054,56
3055,56
3056,56
3057,56
3058,56
3059,56
3060,56
3061,56
3062,56
3063,56
3064,56
3065,56
3066,56
3067,56
3068,56
3069,56
3070,56
3071,56
3072,56
3073,56
3074,56
3075,56
3076,56
3077,57
3078,57
3079,57
3080,57
3081,57
3082,57
3083,57
3084,57
3085,57
3086,57
3087,57
3088,57
3089,57
3090,57
3091,57
3092,57
3093,57
3094,57
3095,57
3096,57
3097,57
3098,57
3099,57
3100,57
3101,57
3102,57
3103,57
3104,57
3105,57
3106,57
3107,57
3108,57
3109,57
3110,57
3111,57
3112,57
3113,57
3114,57
3115,57
3116,57
3117,57
3118,57
3119,57
3120,57
3121,57
3122,57
3123,57
3124,57
3125,57
3126,58
3127,57
3128,58
3129,57
3130,58
3131,57
3132,59
3133,57
3134,59
3135,57
3136,59
3137,57
3138,59
3139,57
3140,59
3141,57
3142,59
3143,57
3144,59
3145,57
3146,59
3147,57
3148,59
3149,57
3150,59
3151,57
3152,59
3153,57
3154,59
3155,57
3156,59
3157,57
3158,59
3159,58
3160,59
3161,58
3162,59
3163,58
3164,59
3165,58
3166,59
3167,58
3168,59
3169,58
3170,59
3171,58
3172,59
3173,58
3174,59
3175,58
3176,59
3177,58
3178,59
3179,58
3180,59
3181,58
3182,59
3183,58
3184,59
3185,58
3186,59
3187,58
3188,59
3189,58
3190,59
3191,58
3192,59
3193,58
3194,59
3195,58
3196,59
3197,58
3198,59
3199,58
3200,59
3201,58
3202,59
3203,58
3204,59
3205,58
3206,60
3207,58
3208,60
3209,58
3210,60
3211,58
3212,60
3213,58
3214,60
3215,58
3216,60
3217,59
3218,60
3219,59
3220,60
3221,59
3222,60
3223,59
3224,60
3225,59
3226,60
3227,59
3228,60
3229,59
3230,60
3231,59
3232,60
3233,59
3234,60
3235,59
3236,60
3237,59
3238,60
3239,59
3240,60
3241,59
3242,60
3243,59
3244,60
3245,59
3246,60
3247,60
3248,60
3249,60
3250,60
3251,60
3252,60
3253,60
3254,60
3255,60
3256,60
3257,60
3258,60
3259,60
3260,60
3261,60
3262,60
3263,60
3264,60
3265,60
3266,60
3267,60
3268,60
3269,60
3270,60
3271,60
3272,60
3273,60
3274,60
3275,60
3276,60
3277,60
3278,60
3279,60
3280,60
3281,60
3282,60
3283,60
3284,60
3285,60
3286,60
3287,60
3288,60
3289,61
3290,60
3291,61
3292,60
3293,61
3294,61
3295,61
3296,61
3297,61
3298,61
3299,61
3300,61
3301,61
3302,61
3303,61
3304,61
3305,61
3306,61
3307,61
3308,61
3309,61
3310,61
3311,61
3312,61
3313,61
3314,61
3315,61
3316,61
3317,61
3318,61
3319,61
3320,61
3321,61
3322,61
3323,61
3324,61
3325,61
3326,61
3327,61
3328,61
3329,61
3330,61
3331,61
3332,61
3333,61
3334,61
3335,62
3336,61
3337,62
3338,61
3339,62
3340,61
3341,62
3342,61
3343,62
3344,61
3345,62
3346,61
3347,62
3348,62
3349,62
3350,62
3351,62
3352,62
3353,62
3354,62
3355,62
3356,62
3357,62
3358,62
3359,62
3360,62
3361,62
3362,62
3363,62
3364,62
3365,62
3366,62
3367,62
3368,62
3369,62
3370,62
3371,62
3372,62
3373,62
3374,62
3375,63
3376,62
3377,63
3378,62
3379,63
3380,62
3381,63
3382,62
3383,63
3384,62
3385,63
3386,62
3387,63
3388,62
3389,63
3390,62
3391,63
3392,62
3393,63
3394,62
3395,63
3396,62
3397,63
3398,62
3399,63
3400,62
3401,63
3402,63
3403,63
3404,63
3405,63
3406,63
3407,63
3408,63
3409,63
3410,63
3411,63
3412,63
3413,63
3414,63
3415,63
3416,63
3417,63
3418,63
3419,63
3420,63
3421,63
3422,63
3423,63
3424,63
3425,63
3426,63
3427,63
3428,63
3429,64
3430,63
3431,64
3432,63
3433,64
3434,63
3435,64
3436,63
3437,64
3438,63
3439,64
3440,63
3441,64
3442,63
3443,64
3444,63
3445,64
3446,63
3447,64
3448,63
3449,64
3450,63
3451,64
3452,63
3453,64
3454,63
3455,64
3456,63
3457,65
3458,63
3459,65
3460,63
3461,65
3462,63
3463,65
3464,63
3465,65
3466,63
3467,65
3468,63
3469,65
3470,63
3471,65
3472,63
3473,65
3474,63
3475,65
3476,63
3477,65
3478,63
3479,65
3480,63
3481,65
3482,63
3483,65
3484,63
3485,65
3486,63
3487,65
3488,63
3489,66
3490,63
3491,66
3492,63
3493,66
3494,63
3495,66
3496,63
3497,66
3498,63
3499,66
3500,63
3501,66
3502,63
3503,66
3504,63
3505,66
3506,63
3507,66
3508,63
3509,66
3510,64
3511,66
3512,64
3513,66
3514,64
3515,66
3516,64
3517,66
3518,64
3519,66
3520,64
3521,66
3522,64
3523,66
3524,64
3525,66
3526,64
3527,66
3528,64
3529,66
3530,64
3531,66
3532,64
3533,66
3534,64
3535,66
3536,64
3537,66
3538,65
3539,66
3540,65
3541,66
3542,65
3543,66
3544,65
3545,66
3546,65
3547,66
3548,65
3549,66
3550,65
3551,66
3552,65
3553,66
3554,65
3555,66
3556,65
3557,66
3558,65
3559,66
3560,65
3561,66
3562,65
3563,66
3564,66
3565,66
3566,66
3567,66
3568,66
3569,66
3570,66
3571,66
3572,66
3573,66
3574,66
3575,66
3576,66
3577,66
3578,66
3579,66
3580,66
3581,66
3582,66
3583,66
3584,66
3585,66
3586,66
3587,66
3588,66
3589,66
3590,66
3591,66
3592,66
3593,66
3594,66
3595,66
3596,66
3597,67
3598,66
3599,67
3600,66
3601,67
3602,66
3603,67
3604,66
3605,67
3606,66
3607,67
3608,66
3609,67
3610,66
3611,67
3612,66
3613,67
3614,66
3615,67
3616,66
3617,67
3618,66
3619,67
3620,66
3621,67
3622,66
3623,67
3624,66
3625,67
3626,66
3627,67
3628,66
3629,67
3630,66
3631,67
3632,66
3633,67
3634,66
3635,67
3636,66
3637,67
3638,66
3639,67
3640,67
3641,67
3642,67
3643,67
3644,67
3645,67
3646,67
3647,67
3648,67
3649,67
3650,68
3651,67
3652,68
3653,67
3654,68
3655,67
3656,68
3657,67
3658,68
3659,67
3660,68
3661,67
3662,68
3663,67
3664,68
3665,67
3666,68
3667,67
3668,68
3669,67
3670,68
3671,67
3672,69
3673,67
3674,69
3675,67
3676,69
3677,67
3678,69
3679,67
3680,69
3681,67
3682,69
3683,67
3684,69
3685,67
3686,69
3687,67
3688,69
3689,67
3690,69
3691,67
3692,69
3693,67
3694,69
3695,67
3696,69
3697,67
3698,69
3699,68
3700,69
3701,68
3702,69
3703,68
3704,69
3705,68
3706,69
3707,68
3708,69
3709,68
3710,69
3711,68
3712,69
3713,68
3714,69
3715,68
3716,69
3717,68
3718,69
3719,68
3720,69
3721,68
3722,69
3723,68
3724,69
3725,68
3726,69
3727,68
3728,69
3729,68
3730,69
3731,68
3732,69
3733,68
3734,69
3735,68
3736,69
3737,68
3738,69
3739,68
3740,69
3741,68
3742,69
3743,68
3744,69
3745,68
3746,69
3747,68
3748,69
3749,68
3750,69
3751,68
3752,69
3753,68
3754,69
3755,68
3756,69
3757,68
3758,69
3759,68
3760,69
3761,68
3762,69
3763,68
3764,69
3765,68
3766,69
3767,68
3768,69
3769,68
3770,69
3771,68
3772,69
3773,68
3774,69
3775,68
3776,69
3777,68
3778,69
3779,68
3780,69
3781,68
3782,69
3783,68
3784,69
3785,68
3786,69
3787,68
3788,69
3789,68
3790,69
3791,68
3792,69
3793,68
3794,69
3795,68
3796,70
3797,68
3798,70
3799,68
3800,70
3801,68
3802,70
3803,69
3804,70
3805,69
3806,71
3807,70
3808,71
3809,70
3810,71
3811,70
3812,71
3813,70
3814,71
3815,70
3816,71
3817,70
3818,71
3819,70
3820,71
3821,70
3822,71
3823,70
3824,71
3825,70
3826,71
3827,70
3828,71
3829,70
3830,71
3831,70
3832,71
3833,70
3834,71
3835,70
3836,71
3837,70
3838,71
3839,70
3840,71
3841,70
3842,71
3843,70
3844,71
3845,70
3846,71
3847,70
3848,71
3849,71
3850,71
3851,71
3852,71
3853,71
3854,71
3855,71
3856,71
3857,71
3858,71
3859,71
3860,71
3861,72
3862,71
3863,72
3864,71
3865,72
3866,71
3867,72
3868,71
3869,72
3870,71
3871,72
3872,71
3873,72
3874,71
3875,72
3876,71
3877,72
3878,71
3879,72
3880,71
3881,72
3882,71
3883,72
3884,71
3885,72
3886,71
3887,72
3888,72
3889,72
3890,72
3891,72
3892,72
3893,72
3894,72
3895,72
3896,72
3897,72
3898,72
3899,72
3900,72
3901,72
3902,72
3903,72
3904,72
3905,72
3906,72
3907,72
3908,72
3909,72
3910,72
3911,72
3912,72
3913,72
3914,72
3915,72
3916,72
3917,72
3918,72
3919,72
3920,72
3921,72
3922,72
3923,72
3924,72
3925,72
3926,72
3927,72
3928,72
3929,72
3930,72
3931,72
3932,72
3933,72
3934,72
3935,72
3936,72
3937,72
3938,72
3939,72
3940,72
3941,72
3942,72
3943,72
3944,72
3945,72
3946,72
3947,72
3948,72
3949,72
3950,72
3951,72
3952,72
3953,73
3954,72
3955,73
3956,72
3957,73
3958,73
3959,73
3960,73
3961,73
3962,73
3963,73
3964,73
3965,73
3966,73
3967,73
3968,73
3969,73
3970,73
3971,73
3972,73
3973,73
3974,73
3975,73
3976,73
3977,73
3978,73
3979,73
3980,73
3981,73
3982,73
3983,73
3984,73
3985,73
3986,73
3987,73
3988,73
3989,73
3990,73
3991,73
3992,73
3993,73
3994,73
3995,73
3996,73
3997,73
3998,73
3999,73
4000,73
4001,73
4002,73
4003,73
4004,73
4005,73
4006,73
4007,73
4008,73
4009,73
4010,73
4011,73
4012,73
4013,73
4014,73
4015,73
4016,73
4017,73
4018,73
4019,73
4020,74
4021,73
4022,74
4023,73
4024,74
4025,73
4026,74
4027,73
4028,74
4029,73
4030,74
4031,73
4032,74
4033,73
4034,74
4035,73
4036,74
4037,74
4038,74
4039,74
4040,74
4041,74
4042,74
4043,74
4044,74
4045,74
4046,74
4047,74
4048,74
4049,74
4050,74
4051,74
4052,74
4053,74
4054,74
4055,74
4056,74
4057,74
4058,74
4059,74
4060,74
4061,75
4062,74
4063,75
4064,74
4065,75
4066,74
4067,75
4068,74
4069,75
4070,74
4071,76
4072,74
4073,76
4074,74
4075,76
4076,74
4077,76
4078,75
4079,76
4080,75
4081,76
4082,75
4083,76
4084,75
4085,76
4086,75
4087,76
4088,75
4089,76
4090,75
4091,76
4092,75
4093,76
4094,75
4095,76
4096,75
4097,76
4098,75
4099,76
4100,75
4101,76
4102,75
4103,76
4104,75
4105,76
4106,75
4107,76
4108,75
4109,77
4110,75
4111,77
4112,75
4113,77
4114,75
4115,77
4116,75
4117,77
4118,75
4119,77
4120,75
4121,77
4122,75
4123,77
4124,75
4125,77
4126,75
4127,77
4128,75
4129,77
4130,75
4131,78
4132,75
4133,78
4134,75
4135,78
4136,75
4137,78
4138,75
4139,78
4140,75
4141,78
4142,75
4143,78
4144,75
4145,78
4146,75
4147,78
4148,75
4149,78
4150,75
4151,78
4152,75
4153,78
4154,75
4155,78
4156,75
4157,78
4158,75
4159,78
4160,75
4161,78
4162,75
4163,78
4164,75
4165,78
4166,75
4167,78
4168,75
4169,78
4170,75
4171,79
4172,75
4173,79
4174,75
4175,79
4176,75
4177,79
4178,75
4179,79
4180,75
4181,79
4182,75
4183,79
4184,75
4185,79
4186,75
4187,79
4188,75
4189,79
4190,75
4191,79
4192,75
4193,79
4194,75
4195,79
4196,75
4197,79
4198,75
4199,79
4200,75
4201,79
4202,75
4203,79
4204,75
4205,79
4206,75
4207,79
4208,75
4209,79
4210,75
4211,79
4212,75
4213,79
4214,75
4215,79
4216,75
4217,79
4218,75
4219,79
4220,75
4221,79
4222,75
4223,79
4224,75
4225,79
4226,75
4227,79
4228,75
4229,79
4230,75
4231,79
4232,76
4233,80
4234,76
4235,80
4236,76
4237,80
4238,76
4239,81
4240,76
4241,81
4242,76
4243,81
4244,76
4245,81
4246,76
4247,81
4248,76
4249,81
4250,76
4251,81
4252,76
4253,81
4254,76
4255,81
4256,76
4257,81
4258,76
4259,81
4260,76
4261,81
4262,76
4263,81
4264,76
4265,81
4266,76
4267,81
4268,76
4269,81
4270,76
4271,81
4272,76
4273,81
4274,76
4275,81
4276,76
4277,81
4278,76
4279,81
4280,76
4281,81
4282,76
4283,81
4284,76
4285,81
4286,76
4287,81
4288,76
4289,81
4290,76
4291,81
4292,76
4293,81
4294,76
4295,81
4296,77
4297,81
4298,77
4299,81
4300,77
4301,81
4302,77
4303,81
4304,77
4305,81
4306,77
4307,81
4308,78
4309,81
4310,78
4311,81
4312,78
4313,81
4314,78
4315,81
4316,78
4317,81
4318,78
4319,81
4320,78
4321,81
4322,78
4323,81
4324,78
4325,81
4326,78
4327,81
4328,78
4329,81
4330,78
4331,81
4332,78
4333,81
4334,78
4335,81
4336,79
4337,81
4338,79
4339,81
4340,79
4341,81
4342,79
4343,81
4344,79
4345,81
4346,79
4347,82
4348,79
4349,82
4350,79
4351,82
4352,79
4353,82
4354,79
4355,82
4356,79
4357,82
4358,79
4359,82
4360,79
4361,82
4362,79
4363,82
4364,79
4365,82
4366,79
4367,82
4368,79
4369,82
4370,79
4371,82
4372,79
4373,82
4374,79
4375,82
4376,79
4377,82
4378,79
4379,82
4380,79
4381,82
4382,79
4383,82
4384,79
4385,82
4386,79
4387,82
4388,79
4389,82
4390,79
4391,82
4392,79
4393,82
4394,79
4395,82
4396,79
4397,82
4398,79
4399,82
4400,79
4401,82
4402,79
4403,82
4404,79
4405,82
4406,79
4407,82
4408,79
4409,82
4410,79
4411,82
4412,79
4413,82
4414,79
4415,82
4416,79
4417,82
4418,80
4419,82
4420,80
4421,83
4422,80
4423,83
4424,80
4425,83
4426,80
4427,83
4428,81
4429,83
4430,81
4431,83
4432,81
4433,83
4434,81
4435,83
4436,81
4437,83
4438,81
4439,83
4440,81
4441,83
4442,81
4443,83
4444,81
4445,83
4446,81
4447,83
4448,81
4449,83
4450,81
4451,83
4452,81
4453,83
4454,81
4455,84
4456,81
4457,84
4458,81
4459,84
4460,81
4461,84
4462,81
4463,84
4464,81
4465,84
4466,81
4467,84
4468,81
4469,84
4470,81
4471,84
4472,81
4473,84
4474,81
4475,84
4476,81
4477,84
4478,81
4479,84
4480,81
4481,84
4482,81
4483,84
4484,81
4485,84
4486,81
4487,85
4488,81
4489,85
4490,81
4491,85
4492,81
4493,85
4494,81
4495,85
4496,81
4497,85
4498,81
4499,85
4500,81
4501,85
4502,81
4503,85
4504,81
4505,85
4506,81
4507,85
4508,81
4509,85
4510,81
4511,85
4512,81
4513,85
4514,81
4515,85
4516,81
4517,85
4518,81
4519,85
4520,81
4521,85
4522,81
4523,85
4524,81
4525,85
4526,81
4527,85
4528,81
4529,85
4530,81
4531,85
4532,81
4533,85
4534,81
4535,85
4536,82
4537,85
4538,82
4539,85
4540,82
4541,85
4542,82
4543,85
4544,82
4545,85
4546,82
4547,85
4548,82
4549,85
4550,82
4551,85
4552,82
4553,85
4554,82
4555,85
4556,82
4557,85
4558,82
4559,85
4560,82
4561,85
4562,82
4563,85
4564,82
4565,85
4566,82
4567,85
4568,83
4569,86
4570,83
4571,86
4572,83
4573,86
4574,83
4575,86
4576,83
4577,86
4578,83
4579,86
4580,83
4581,86
4582,83
4583,86
4584,83
4585,86
4586,83
4587,86
4588,83
4589,86
4590,84
4591,86
4592,84
4593,86
4594,84
4595,86
4596,84
4597,86
4598,84
4599,86
4600,84
4601,86
4602,84
4603,86
4604,84
4605,86
4606,84
4607,86
4608,84
4609,86
4610,84
4611,86
4612,84
4613,86
4614,84
4615,86
4616,84
4617,86
4618,84
4619,86
4620,84
4621,86
4622,84
4623,86
4624,84
4625,86
4626,84
4627,86
4628,84
4629,86
4630,84
4631,86
4632,84
4633,86
4634,84
4635,86
4636,84
4637,86
4638,84
4639,86
4640,84
4641,86
4642,84
4643,87
4644,84
4645,87
4646,84
4647,87
4648,84
4649,87
4650,84
4651,87
4652,84
4653,87
4654,84
4655,87
4656,84
4657,87
4658,84
4659,87
4660,84
4661,87
4662,84
4663,87
4664,85
4665,87
4666,85
4667,87
4668,85
4669,87
4670,85
4671,88
4672,85
4673,88
4674,85
4675,88
4676,85
4677,88
4678,85
4679,88
4680,85
4681,88
4682,85
4683,88
4684,85
4685,88
4686,85
4687,88
4688,85
4689,88
4690,85
4691,88
4692,85
4693,88
4694,85
4695,88
4696,85
4697,88
4698,85
4699,88
4700,85
4701,88
4702,85
4703,88
4704,85
4705,88
4706,85
4707,88
4708,85
4709,88
4710,85
4711,88
4712,85
4713,88
4714,85
4715,88
4716,85
4717,88
4718,85
4719,88
4720,85
4721,88
4722,85
4723,88
4724,85
4725,89
4726,85
4727,89
4728,85
4729,89
4730,86
4731,89
4732,86
4733,89
4734,86
4735,89
4736,86
4737,89
4738,86
4739,89
4740,86
4741,89
4742,86
4743,89
4744,86
4745,89
4746,86
4747,89
4748,86
4749,89
4750,86
4751,89
4752,87
4753,89
4754,87
4755,89
4756,87
4757,89
4758,87
4759,89
4760,87
4761,89
4762,87
4763,89
4764,87
4765,89
4766,87
4767,89
4768,87
4769,89
4770,87
4771,89
4772,87
4773,89
4774,87
4775,89
4776,87
4777,89
4778,87
4779,89
4780,87
4781,89
4782,87
4783,89
4784,87
4785,89
4786,87
4787,89
4788,87
4789,89
4790,87
4791,89
4792,87
4793,89
4794,87
4795,89
4796,87
4797,89
4798,88
4799,89
4800,88
4801,89
4802,88
4803,89
4804,88
4805,89
4806,89
4807,89
4808,89
4809,89
4810,89
4811,89
4812,89
4813,89
4814,89
4815,89
4816,89
4817,89
4818,89
4819,89
4820,89
4821,89
4822,89
4823,89
4824,89
4825,89
4826,89
4827,89
4828,89
4829,89
4830,89
4831,89
4832,89
4833,90
4834,89
4835,90
4836,89
4837,90
4838,89
4839,90
4840,89
4841,90
4842,89
4843,90
4844,89
4845,90
4846,89
4847,90
4848,89
4849,90
4850,89
4851,90
4852,89
4853,90
4854,89
4855,90
4856,89
4857,90
4858,89
4859,90
4860,89
4861,90
4862,89
4863,90
4864,89
4865,90
4866,89
4867,90
4868,89
4869,90
4870,89
4871,90
4872,89
4873,90
4874,89
4875,90
4876,89
4877,90
4878,89
4879,91
4880,89
4881,91
4882,89
4883,91
4884,89
4885,91
4886,89
4887,92
4888,89
4889,92
4890,89
4891,92
4892,89
4893,92
4894,89
4895,92
4896,89
4897,92
4898,89
4899,92
4900,89
4901,92
4902,89
4903,92
4904,89
4905,92
4906,89
4907,92
4908,89
4909,92
4910,89
4911,92
4912,89
4913,92
4914,89
4915,92
4916,89
4917,92
4918,89
4919,92
4920,89
4921,92
4922,89
4923,92
4924,89
4925,92
4926,89
4927,92
4928,89
4929,92
4930,89
4931,92
4932,89
4933,92
4934,89
4935,92
4936,89
4937,92
4938,89
4939,93
4940,89
4941,94
4942,89
4943,94
4944,89
4945,94
4946,89
4947,94
4948,89
4949,94
4950,89
4951,94
4952,89
4953,94
4954,89
4955,94
4956,89
4957,94
4958,89
4959,94
4960,89
4961,94
4962,89
4963,94
4964,89
4965,94
4966,89
4967,94
4968,89
4969,94
4970,89
4971,94
4972,89
4973,94
4974,89
4975,94
4976,89
4977,94
4978,89
4979,94
4980,89
4981,94
4982,89
4983,94
4984,89
4985,94
4986,89
4987,94
4988,89
4989,94
4990,89
4991,94
4992,89
4993,94
4994,89
4995,94
4996,90
4997,94
4998,90
4999,94
5000,90
5001,94
5002,90
5003,94
5004,90
5005,94
5006,90
5007,94
5008,90
5009,94
5010,90
5011,94
5012,90
5013,94
5014,90
5015,94
5016,90
5017,94
5018,90
5019,94
5020,91
5021,94
5022,92
5023,94
5024,92
5025,94
5026,92
5027,94
5028,92
5029,94
5030,92
5031,94
5032,92
5033,94
5034,92
5035,94
5036,92
5037,94
5038,92
5039,94
5040,92
5041,94
5042,92
5043,94
5044,92
5045,94
5046,92
5047,94
5048,92
5049,94
5050,92
5051,94
5052,92
5053,94
5054,92
5055,94
5056,92
5057,94
5058,92
5059,95
5060,92
5061,95
5062,92
5063,95
5064,92
5065,95
5066,92
5067,95
5068,92
5069,95
5070,92
5071,95
5072,92
5073,95
5074,92
5075,95
5076,92
5077,95
5078,92
5079,95
5080,92
5081,96
5082,92
5083,96
5084,92
5085,96
5086,92
5087,96
5088,92
5089,96
5090,92
5091,96
5092,92
5093,96
5094,92
5095,96
5096,92
5097,96
5098,92
5099,96
5100,92
5101,96
5102,92
5103,97
5104,92
5105,97
5106,92
5107,97
5108,92
5109,97
5110,92
5111,97
5112,92
5113,97
5114,92
5115,97
5116,92
5117,97
5118,92
5119,97
5120,92
5121,97
5122,92
5123,97
5124,92
5125,97
5126,92
5127,97
5128,92
5129,97
5130,93
5131,97
5132,93
5133,97
5134,93
5135,97
5136,93
5137,97
5138,93
5139,97
5140,93
5141,97
5142,93
5143,97
5144,93
5145,97
5146,93
5147,97
5148,93
5149,97
5150,93
5151,97
5152,93
5153,97
5154,93
5155,97
5156,93
5157,98
5158,93
5159,98
5160,93
5161,98
5162,93
5163,98
5164,93
5165,98
5166,93
5167,98
5168,93
5169,98
5170,93
5171,98
5172,93
5173,98
5174,93
5175,98
5176,93
5177,98
5178,93
5179,98
5180,93
5181,98
5182,93
5183,98
5184,93
5185,98
5186,93
5187,98
5188,93
5189,98
5190,93
5191,98
5192,93
5193,98
5194,93
5195,98
5196,93
5197,98
5198,93
5199,98
5200,93
5201,98
5202,93
5203,98
5204,93
5205,98
5206,94
5207,98
5208,94
5209,98
5210,94
5211,98
5212,94
5213,98
5214,94
5215,98
5216,95
5217,98
5218,95
5219,98
5220,95
5221,98
5222,95
5223,98
5224,95
5225,98
5226,95
5227,98
5228,95
5229,98
5230,95
5231,98
5232,95
5233,98
5234,95
5235,98
5236,95
5237,98
5238,95
5239,98
5240,95
5241,98
5242,95
5243,98
5244,95
5245,98
5246,95
5247,98
5248,95
5249,98
5250,95
5251,98
5252,95
5253,98
5254,95
5255,98
5256,95
5257,98
5258,95
5259,98
5260,95
5261,98
5262,95
5263,98
5264,95
5265,98
5266,95
5267,98
5268,96
5269,98
5270,96
5271,98
5272,96
5273,98
5274,96
5275,98
5276,96
5277,98
5278,96
5279,98
5280,96
5281,98
5282,96
5283,98
5284,97
5285,98
5286,97
5287,98
5288,97
5289,98
5290,97
5291,98
5292,98
5293,98
5294,98
5295,98
5296,98
5297,98
5298,98
5299,98
5300,98
5301,98
5302,98
5303,98
5304,98
5305,98
5306,98
5307,98
5308,98
5309,98
5310,98
5311,98
5312,98
5313,98
5314,98
5315,98
5316,98
5317,98
5318,98
5319,98
5320,98
5321,98
5322,98
5323,98
5324,98
5325,98
5326,98
5327,98
5328,98
5329,98
5330,98
5331,98
5332,98
5333,99
5334,98
5335,99
5336,98
5337,99
5338,98
5339,99
5340,98
5341,99
5342,98
5343,99
5344,98
5345,99
5346,98
5347,99
5348,98
5349,99
5350,98
5351,99
5352,98
5353,99
5354,98
5355,99
5356,98
5357,99
5358,98
5359,99
5360,98
5361,99
5362,98
5363,99
5364,98
5365,99
5366,98
5367,99
5368,98
5369,99
5370,98
5371,99
5372,98
5373,99
5374,98
5375,99
5376,98
5377,99
5378,98
5379,99
5380,98
5381,99
5382,98
5383,99
5384,98
5385,99
5386,98
5387,99
5388,98
5389,99
5390,98
5391,99
5392,98
5393,99
5394,98
5395,99
5396,98
5397,99
5398,98
5399,99
5400,98
5401,99
5402,98
5403,99
5404,98
5405,99
5406,98
5407,99
5408,98
5409,99
5410,98
5411,99
5412,98
5413,99
5414,99
5415,99
5416,99
5417,99
5418,99
5419,99
5420,99
5421,99
5422,100
5423,99
5424,101
5425,99
5426,101
5427,100
5428,101
5429,100
5430,101
5431,100
5432,101
5433,100
5434,101
5435,100
5436,101
5437,100
5438,101
5439,100
5440,101
5441,100
5442,101
5443,100
5444,101
5445,100
5446,101
5447,100
5448,101
5449,100
5450,101
5451,100
5452,101
5453,100
5454,101
5455,100
5456,101
5457,100
5458,101
5459,100
5460,101
5461,100
5462,101
5463,100
5464,101
5465,100
5466,101
5467,100
5468,101
5469,100
5470,101
5471,100
5472,101
5473,100
5474,101
5475,100
5476,101
5477,100
5478,101
5479,101
5480,101
5481,102
5482,101
5483,102
5484,101
5485,102
5486,101
5487,102
5488,101
5489,102
5490,101
5491,102
5492,101
5493,102
5494,101
5495,102
5496,101
5497,102
5498,101
5499,102
5500,101
5501,102
5502,101
5503,102
5504,101
5505,102
5506,101
5507,102
5508,101
5509,102
5510,101
5511,102
5512,101
5513,102
5514,101
5515,102
5516,101
5517,102
5518,101
5519,102
5520,101
5521,102
5522,101
5523,102
5524,101
5525,102
5526,101
5527,102
5528,101
5529,102
5530,101
5531,102
5532,102
5533,102
5534,102
5535,103
5536,102
5537,103
5538,102
5539,103
5540,102
5541,103
5542,102
5543,103
5544,102
5545,103
5546,102
5547,103
5548,102
5549,103
5550,102
5551,103
5552,102
5553,103
5554,102
5555,103
5556,102
5557,103
5558,102
5559,103
5560,102
5561,103
5562,102
5563,103
5564,102
5565,103
5566,102
5567,103
5568,102
5569,103
5570,102
5571,103
5572,102
5573,103
5574,102
5575,103
5576,102
5577,103
5578,102
5579,103
5580,102
5581,103
5582,102
5583,104
5584,102
5585,104
5586,102
5587,104
5588,102
5589,105
5590,102
5591,105
5592,102
5593,105
5594,102
5595,105
5596,102
5597,105
5598,102
5599,105
5600,102
5601,105
5602,102
5603,105
5604,102
5605,105
5606,102
5607,105
5608,102
5609,105
5610,102
5611,105
5612,102
5613,105
5614,102
5615,105
5616,103
5617,105
5618,103
5619,105
5620,103
5621,105
5622,103
5623,105
5624,103
5625,105
5626,103
5627,105
5628,103
5629,105
5630,103
5631,105
5632,103
5633,105
5634,103
5635,105
5636,103
5637,105
5638,103
5639,105
5640,103
5641,105
5642,103
5643,105
5644,103
5645,105
5646,103
5647,105
5648,103
5649,105
5650,103
5651,105
5652,103
5653,105
5654,103
5655,105
5656,103
5657,105
5658,103
5659,105
5660,103
5661,105
5662,103
5663,105
5664,103
5665,105
5666,103
5667,105
5668,103
5669,105
5670,103
5671,105
5672,103
5673,105
5674,103
5675,105
5676,103
5677,105
5678,103
5679,105
5680,103
5681,105
5682,103
5683,105
5684,104
5685,105
5686,104
5687,105
5688,104
5689,105
5690,104
5691,105
5692,105
5693,105
5694,105
5695,105
5696,105
5697,106
5698,105
5699,106
5700,105
5701,106
5702,105
5703,106
5704,105
5705,106
5706,105
5707,106
5708,105
5709,106
5710,105
5711,106
5712,105
5713,106
5714,105
5715,106
5716,105
5717,106
5718,105
5719,106
5720,105
5721,106
5722,105
5723,106
5724,105
5725,106
5726,105
5727,106
5728,105
5729,106
5730,105
5731,106
5732,105
5733,106
5734,105
5735,107
5736,105
5737,107
5738,105
5739,107
5740,105
5741,107
5742,105
5743,107
5744,105
5745,107
5746,105
5747,107
5748,105
5749,107
5750,105
5751,108
5752,105
5753,108
5754,105
5755,108
5756,105
5757,108
5758,105
5759,108
5760,105
5761,108
5762,105
5763,108
5764,105
5765,108
5766,105
5767,108
5768,105
5769,108
5770,105
5771,108
5772,105
5773,108
5774,105
5775,108
5776,105
5777,108
5778,105
5779,108
5780,105
5781,108
5782,105
5783,108
5784,105
5785,108
5786,105
5787,108
5788,105
5789,109
5790,105
5791,109
5792,105
5793,109
5794,105
5795,109
5796,105
